,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry
52,VIX240214C00130000,2023-10-13 15:17:37+00:00,130.0,0.14,0.1,0.22,0.0,0.0,20.0,43.0,1.4628933105468749,False,REGULAR,USD,2024-02-14
53,VIX240214C00140000,2023-10-20 19:02:34+00:00,140.0,0.13,0.09,0.2,0.0,0.0,200.0,309.0,1.4882838085937498,False,REGULAR,USD,2024-02-14
54,VIX240214C00150000,2023-10-23 16:59:43+00:00,150.0,0.11,0.07,0.19,0.0,0.0,1.0,157.0,1.509768076171875,False,REGULAR,USD,2024-02-14
55,VIX240214C00160000,2023-10-23 17:05:44+00:00,160.0,0.1,0.06,0.18,0.1,,,101.0,1.5312523437499999,False,REGULAR,USD,2024-02-14
56,VIX240214C00170000,2023-10-23 17:28:04+00:00,170.0,0.09,0.05,0.16,0.0,0.0,101.0,221.0,1.54297103515625,False,REGULAR,USD,2024-02-14
57,VIX240214C00180000,2023-10-27 17:10:06+00:00,180.0,0.08,0.05,0.16,0.0,0.0,3.0,10417.0,1.57422087890625,False,REGULAR,USD,2024-02-14
0,VIX240214P00010000,2023-10-26 14:35:44+00:00,10.0,0.01,0.0,0.02,0.0,0.0,10.0,112.0,0.5625043750000001,False,REGULAR,USD,2024-02-14
1,VIX240214P00010500,2023-10-20 19:57:57+00:00,10.5,0.02,0.0,0.06,0.0,0.0,10.0,10.0,0.6093789062500001,False,REGULAR,USD,2024-02-14
2,VIX240214P00011000,2023-10-24 13:09:11+00:00,11.0,0.02,0.0,0.06,0.0,0.0,1.0,9.0,0.570316796875,False,REGULAR,USD,2024-02-14
3,VIX240214P00012000,2023-10-13 17:22:09+00:00,12.0,0.02,0.02,0.06,0.0,0.0,6.0,151.0,0.5273484765625001,False,REGULAR,USD,2024-02-14
4,VIX240214P00012500,2023-09-15 16:48:40+00:00,12.5,0.18,0.0,0.18,0.0,0.0,5.0,1.0,0.570316796875,False,REGULAR,USD,2024-02-14
5,VIX240214P00013000,2023-10-27 19:58:31+00:00,13.0,0.05,0.0,0.09,-0.009999998,-16.666664,15.0,213.0,0.53320779296875,False,REGULAR,USD,2024-02-14
6,VIX240214P00013500,2023-10-25 17:33:57+00:00,13.5,0.11,0.08,0.13,0.0,0.0,1.0,1196.0,0.5136767382812499,False,REGULAR,USD,2024-02-14
7,VIX240214P00014000,2023-10-27 18:24:15+00:00,14.0,0.14,0.07,0.19,-0.049999997,-26.315788,5.0,410.0,0.5019581054687501,False,REGULAR,USD,2024-02-14
8,VIX240214P00014500,2023-10-25 16:51:36+00:00,14.5,0.25,0.14,0.26,0.0,0.0,1.0,160.0,0.51758294921875,False,REGULAR,USD,2024-02-14
9,VIX240214P00015000,2023-10-27 20:06:19+00:00,15.0,0.3,0.23,0.36,-0.01999998,-6.2499943,22.0,973.0,0.5351608984375,False,REGULAR,USD,2024-02-14
10,VIX240214P00016000,2023-10-27 18:56:49+00:00,16.0,0.53,0.48,0.62,-0.09000003,-14.516134,2.0,9121.0,0.5668988623046876,False,REGULAR,USD,2024-02-14
11,VIX240214P00017000,2023-10-27 20:02:59+00:00,17.0,0.87,0.82,0.98,-0.089999974,-9.374998,269.0,1646.0,0.5971719970703125,False,REGULAR,USD,2024-02-14
12,VIX240214P00018000,2023-10-27 19:06:35+00:00,18.0,1.34,1.24,1.42,-0.059999943,-4.2857103,2.0,2004.0,0.6235389208984375,False,REGULAR,USD,2024-02-14
13,VIX240214P00019000,2023-10-27 20:06:19+00:00,19.0,1.82,1.74,1.93,-0.16999996,-8.542711,220.0,12913.0,0.6479527392578125,False,REGULAR,USD,2024-02-14
14,VIX240214P00020000,2023-10-27 18:07:30+00:00,20.0,2.46,2.3,2.5,-0.07999992,-3.1496034,134.0,13438.0,0.6689486230468751,False,REGULAR,USD,2024-02-14
15,VIX240214P00021000,2023-10-27 18:35:16+00:00,21.0,3.1,2.92,3.15,-0.05000019,-1.5873077,25101.0,21650.0,0.6918976123046876,False,REGULAR,USD,2024-02-14
16,VIX240214P00022000,2023-10-27 20:12:02+00:00,22.0,3.63,3.55,3.8,-0.26999998,-6.9230766,4527.0,6255.0,0.7036162451171876,True,REGULAR,USD,2024-02-14
17,VIX240214P00023000,2023-10-27 16:43:32+00:00,23.0,4.7,4.25,4.5,0.1699996,3.7527506,100.0,755.0,0.7182645361328125,True,REGULAR,USD,2024-02-14
18,VIX240214P00024000,2023-10-27 18:49:17+00:00,24.0,5.2,5.0,5.25,-0.0800004,-1.515159,100.0,358.0,0.7348659326171875,True,REGULAR,USD,2024-02-14
19,VIX240214P00025000,2023-10-26 17:44:35+00:00,25.0,6.06,5.8,6.05,0.0,0.0,15.0,929.0,0.7543969873046875,True,REGULAR,USD,2024-02-14
20,VIX240214P00026000,2023-10-26 16:15:49+00:00,26.0,6.82,6.55,6.8,0.0,0.0,13.0,460.0,0.7568383691406251,True,REGULAR,USD,2024-02-14
21,VIX240214P00027000,2023-10-27 15:02:34+00:00,27.0,7.93,7.35,7.65,-0.37000036,-4.4578357,2.0,81.0,0.7695335546875001,True,REGULAR,USD,2024-02-14
22,VIX240214P00028000,2023-10-25 13:38:00+00:00,28.0,9.1,8.2,8.45,0.0,0.0,1.0,115.0,0.7768577001953125,True,REGULAR,USD,2024-02-14
23,VIX240214P00029000,2023-10-11 19:58:39+00:00,29.0,11.07,9.05,9.3,0.0,0.0,1.0,22.0,0.7851583984375,True,REGULAR,USD,2024-02-14
24,VIX240214P00030000,2023-10-27 19:54:58+00:00,30.0,10.0,9.9,10.15,-0.10000038,-0.9901027,30.0,331.0,0.7885763330078125,True,REGULAR,USD,2024-02-14
25,VIX240214P00033000,2023-06-08 14:32:11+00:00,33.0,12.14,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-02-14
26,VIX240214P00034000,2023-08-21 16:56:06+00:00,34.0,14.75,16.15,16.45,0.0,0.0,6.0,21.0,1.4672878198242185,True,REGULAR,USD,2024-02-14
27,VIX240214P00035000,2023-10-18 15:30:47+00:00,35.0,15.45,14.3,14.6,0.0,0.0,2.0,40.0,0.7919942675781251,True,REGULAR,USD,2024-02-14
28,VIX240214P00036000,2023-09-28 19:27:11+00:00,36.0,17.5,15.25,15.55,0.0,0.0,1.0,1.0,0.8027363476562499,True,REGULAR,USD,2024-02-14
29,VIX240214P00039000,2023-10-06 15:54:52+00:00,39.0,19.9,19.3,19.5,0.0,0.0,1.0,0.0,1.1787150439453122,True,REGULAR,USD,2024-02-14
30,VIX240214P00040000,2023-09-13 16:17:36+00:00,40.0,22.0,19.7,20.35,0.0,0.0,4.0,43.0,1.1025435498046878,True,REGULAR,USD,2024-02-14
31,VIX240214P00042500,2023-10-18 15:30:47+00:00,42.5,22.45,21.25,21.55,0.0,0.0,,2.0,0.710940390625,True,REGULAR,USD,2024-02-14
32,VIX240214P00045000,2023-10-27 17:36:25+00:00,45.0,24.02,23.65,23.95,-0.1800003,-0.74380285,1.0,1.0,0.6543003320312502,True,REGULAR,USD,2024-02-14
33,VIX240214P00050000,2023-10-20 15:18:01+00:00,50.0,28.7,28.4,28.7,0.0,0.0,15.0,36.0,1.0000000000000003e-05,True,REGULAR,USD,2024-02-14
34,VIX240214P00060000,2023-10-09 18:29:27+00:00,60.0,39.96,39.4,39.65,0.0,0.0,,0.0,1.3071323706054683,True,REGULAR,USD,2024-02-14
35,VIX240214P00070000,2023-10-06 19:50:03+00:00,70.0,49.72,47.7,48.0,0.0,0.0,23.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-02-14
36,VIX240214P00090000,2023-10-26 18:49:02+00:00,90.0,67.87,67.25,67.55,67.87,,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-02-14
37,VIX240214P00110000,2023-07-05 17:52:54+00:00,110.0,86.68,0.0,0.0,0.0,0.0,20.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-02-14
38,VIX240214P00150000,2023-09-20 13:38:26+00:00,150.0,129.0,126.05,126.25,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-02-14
39,VIX240214P00180000,2023-08-21 17:35:11+00:00,180.0,155.6,157.8,158.1,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-02-14
0,VIX240320C00010000,2023-10-25 19:24:58+00:00,10.0,11.27,11.6,11.9,0.0,0.0,2.0,231.0,0.99023447265625,True,REGULAR,USD,2024-03-20
1,VIX240320C00010500,2023-10-20 16:30:24+00:00,10.5,10.95,11.1,11.4,0.0,0.0,20.0,570.0,0.936524072265625,True,REGULAR,USD,2024-03-20
2,VIX240320C00011000,2023-10-23 13:36:18+00:00,11.0,10.9,10.6,10.9,0.0,0.0,1.0,421.0,0.885743330078125,True,REGULAR,USD,2024-03-20
3,VIX240320C00011500,2023-09-26 18:54:21+00:00,11.5,8.3,9.7,10.15,0.0,0.0,,3.0,0.6269568554687501,True,REGULAR,USD,2024-03-20
4,VIX240320C00012000,2023-10-27 18:00:49+00:00,12.0,9.6,9.65,9.95,1.0500002,12.2807045,50.0,280.0,0.81445498046875,True,REGULAR,USD,2024-03-20
5,VIX240320C00012500,2023-09-26 16:12:02+00:00,12.5,7.1,8.75,9.2,0.0,0.0,1.0,1.0,0.5918009570312501,True,REGULAR,USD,2024-03-20
6,VIX240320C00013000,2023-10-25 19:19:19+00:00,13.0,8.45,8.7,9.0,0.0,0.0,2.0,128.0,0.7460962890625,True,REGULAR,USD,2024-03-20
7,VIX240320C00013500,2023-08-18 18:18:24+00:00,13.5,7.4,5.45,5.75,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
8,VIX240320C00014000,2023-10-27 15:08:14+00:00,14.0,7.4,7.85,8.15,-0.19999981,-2.6315765,1.0,141.0,0.7172879833984375,True,REGULAR,USD,2024-03-20
9,VIX240320C00014500,2023-10-20 15:54:41+00:00,14.5,7.33,7.45,7.75,0.0,0.0,2.0,54.0,0.708010732421875,True,REGULAR,USD,2024-03-20
10,VIX240320C00015000,2023-10-26 14:48:25+00:00,15.0,6.75,7.05,7.35,0.0,0.0,2.0,416.0,0.6967803759765626,True,REGULAR,USD,2024-03-20
11,VIX240320C00016000,2023-10-27 19:31:10+00:00,16.0,6.35,6.35,6.6,0.5799999,10.051991,1.0,298.0,0.6879914013671876,True,REGULAR,USD,2024-03-20
12,VIX240320C00017000,2023-10-27 19:10:08+00:00,17.0,5.84,5.7,6.0,0.32000017,5.7971044,8.0,193.0,0.6928741650390625,True,REGULAR,USD,2024-03-20
13,VIX240320C00018000,2023-10-27 19:10:08+00:00,18.0,5.32,5.2,5.45,0.01999998,0.37735814,9.0,4943.0,0.7075224560546876,True,REGULAR,USD,2024-03-20
14,VIX240320C00019000,2023-10-26 17:37:46+00:00,19.0,4.75,4.7,5.0,0.0,0.0,50.0,7392.0,0.72070591796875,True,REGULAR,USD,2024-03-20
15,VIX240320C00020000,2023-10-27 19:56:44+00:00,20.0,4.45,4.3,4.6,0.0,0.0,31.0,50073.0,0.7377955908203124,True,REGULAR,USD,2024-03-20
16,VIX240320C00021000,2023-10-27 18:57:51+00:00,21.0,4.1,3.9,4.2,0.5999999,17.142855,5.0,14459.0,0.7456080126953125,True,REGULAR,USD,2024-03-20
17,VIX240320C00022000,2023-10-27 17:56:54+00:00,22.0,3.71,3.6,3.9,-0.059999943,-1.5915105,7.0,7610.0,0.7644066528320312,False,REGULAR,USD,2024-03-20
18,VIX240320C00023000,2023-10-27 17:08:33+00:00,23.0,3.31,3.3,3.6,-0.09000015,-2.6470633,4.0,6816.0,0.7758811474609376,False,REGULAR,USD,2024-03-20
19,VIX240320C00024000,2023-10-26 17:30:36+00:00,24.0,3.25,3.05,3.35,0.0,0.0,11.0,2078.0,0.7902853002929688,False,REGULAR,USD,2024-03-20
20,VIX240320C00025000,2023-10-27 18:03:41+00:00,25.0,2.97,2.86,3.1,0.089999914,3.124997,8.0,3543.0,0.804689453125,False,REGULAR,USD,2024-03-20
21,VIX240320C00026000,2023-10-25 13:36:51+00:00,26.0,2.44,2.66,2.9,0.0,0.0,2.0,1692.0,0.8183611914062499,False,REGULAR,USD,2024-03-20
22,VIX240320C00027000,2023-10-27 17:02:29+00:00,27.0,2.47,2.48,2.72,0.00999999,0.40650368,48.0,493.0,0.831056376953125,False,REGULAR,USD,2024-03-20
23,VIX240320C00028000,2023-10-27 19:11:53+00:00,28.0,2.46,2.32,2.56,0.16000009,6.956526,4.0,1214.0,0.8437515624999999,False,REGULAR,USD,2024-03-20
24,VIX240320C00029000,2023-10-26 18:26:12+00:00,29.0,2.25,2.17,2.41,0.0,0.0,6756.0,74821.0,0.8549819189453125,False,REGULAR,USD,2024-03-20
25,VIX240320C00030000,2023-10-27 19:30:01+00:00,30.0,2.15,2.04,2.28,0.06000018,2.8708222,160.0,38072.0,0.867188828125,False,REGULAR,USD,2024-03-20
26,VIX240320C00031000,2023-10-27 17:26:31+00:00,31.0,1.97,1.92,2.16,-0.059999943,-2.9556623,83.0,2195.0,0.8784191845703124,False,REGULAR,USD,2024-03-20
27,VIX240320C00032000,2023-10-27 18:03:41+00:00,32.0,1.94,1.81,2.05,-0.00999999,-0.51282,1.0,2084.0,0.8891612646484374,False,REGULAR,USD,2024-03-20
28,VIX240320C00033000,2023-10-27 17:32:59+00:00,33.0,1.78,1.71,1.95,0.14999998,9.202453,134.0,902.0,0.8996592065429687,False,REGULAR,USD,2024-03-20
29,VIX240320C00034000,2023-10-17 17:32:35+00:00,34.0,1.38,1.61,1.86,0.0,0.0,50.0,615.0,0.9091805957031249,False,REGULAR,USD,2024-03-20
30,VIX240320C00035000,2023-10-27 19:12:19+00:00,35.0,1.66,1.53,1.77,0.110000014,7.0967755,103.0,13214.0,0.918946123046875,False,REGULAR,USD,2024-03-20
31,VIX240320C00036000,2023-10-27 18:47:45+00:00,36.0,1.56,1.45,1.69,-0.04000008,-2.500005,1.0,138.0,0.92773509765625,False,REGULAR,USD,2024-03-20
32,VIX240320C00037000,2023-10-20 20:04:21+00:00,37.0,1.52,1.38,1.62,0.0,0.0,1.0,130.0,0.937500625,False,REGULAR,USD,2024-03-20
33,VIX240320C00038000,2023-10-27 17:35:22+00:00,38.0,1.39,1.31,1.55,-0.09000003,-6.0810833,116.0,751.0,0.9458013232421875,False,REGULAR,USD,2024-03-20
34,VIX240320C00039000,2023-10-26 19:47:02+00:00,39.0,1.33,1.25,1.43,0.0,0.0,96.0,1068.0,0.9477544287109375,False,REGULAR,USD,2024-03-20
35,VIX240320C00040000,2023-10-27 15:33:22+00:00,40.0,1.22,1.19,1.37,-0.029999971,-2.3999977,4.0,6438.0,0.95507857421875,False,REGULAR,USD,2024-03-20
36,VIX240320C00042500,2023-10-26 20:04:25+00:00,42.5,1.14,1.06,1.3,0.0,0.0,50.0,665.0,0.9819337744140625,False,REGULAR,USD,2024-03-20
37,VIX240320C00045000,2023-10-25 17:34:29+00:00,45.0,1.06,0.95,1.19,0.0,0.0,253.0,1657.0,1.000005,False,REGULAR,USD,2024-03-20
38,VIX240320C00047500,2023-10-27 17:24:01+00:00,47.5,0.98,0.86,1.09,-0.01999998,-1.9999981,2.0,211143.0,1.0166064794921876,False,REGULAR,USD,2024-03-20
39,VIX240320C00050000,2023-10-27 16:50:53+00:00,50.0,0.86,0.78,1.01,-0.03999996,-4.4444404,4.0,57226.0,1.0332079589843752,False,REGULAR,USD,2024-03-20
40,VIX240320C00055000,2023-10-19 20:04:45+00:00,55.0,0.79,0.65,0.87,0.0,0.0,50.0,1328.0,1.0615281298828125,False,REGULAR,USD,2024-03-20
41,VIX240320C00060000,2023-10-27 19:31:34+00:00,60.0,0.67,0.55,0.76,0.00999999,1.51515,5.0,18719.0,1.0864303491210938,False,REGULAR,USD,2024-03-20
42,VIX240320C00065000,2023-10-26 15:23:30+00:00,65.0,0.6,0.48,0.67,0.0,0.0,2.0,26942.0,1.1103560107421875,False,REGULAR,USD,2024-03-20
43,VIX240320C00070000,2023-10-27 19:04:00+00:00,70.0,0.52,0.42,0.6,0.059999973,13.043472,2.0,18310.0,1.1328168359375002,False,REGULAR,USD,2024-03-20
44,VIX240320C00075000,2023-10-25 18:51:52+00:00,75.0,0.47,0.37,0.54,0.0,0.0,1.0,2084.0,1.15234798828125,False,REGULAR,USD,2024-03-20
45,VIX240320C00080000,2023-10-27 18:42:13+00:00,80.0,0.4,0.32,0.49,0.02000001,5.2631607,2.0,223.0,1.1679729101562502,False,REGULAR,USD,2024-03-20
46,VIX240320C00085000,2023-10-17 15:38:55+00:00,85.0,0.31,0.29,0.45,0.0,0.0,1.0,23.0,1.1865275048828123,False,REGULAR,USD,2024-03-20
47,VIX240320C00090000,2023-10-26 13:36:25+00:00,90.0,0.33,0.26,0.41,0.0,0.0,15.0,2017.0,1.201175869140625,False,REGULAR,USD,2024-03-20
48,VIX240320C00095000,2023-08-31 19:59:56+00:00,95.0,0.24,0.2,0.32,0.0,0.0,1.0,3.0,1.18359783203125,False,REGULAR,USD,2024-03-20
49,VIX240320C00100000,2023-10-23 15:11:32+00:00,100.0,0.28,0.21,0.29,0.0,0.0,1.0,303.0,1.2070352148437498,False,REGULAR,USD,2024-03-20
50,VIX240320C00110000,2023-10-10 13:34:09+00:00,110.0,0.22,0.18,0.31,0.0,0.0,25.0,179.0,1.2578162109375,False,REGULAR,USD,2024-03-20
51,VIX240320C00120000,2023-10-24 20:02:07+00:00,120.0,0.19,0.15,0.28,0.0,0.0,3.0,48.0,1.2812535937499998,False,REGULAR,USD,2024-03-20
52,VIX240320C00130000,2023-10-20 17:30:20+00:00,130.0,0.19,0.13,0.25,0.0,0.0,100.0,100.0,1.3027378613281246,False,REGULAR,USD,2024-03-20
53,VIX240320C00140000,2023-10-20 17:29:47+00:00,140.0,0.17,0.11,0.23,0.0,0.0,100.0,100.0,1.3222690136718749,False,REGULAR,USD,2024-03-20
54,VIX240320C00150000,2023-10-04 13:53:05+00:00,150.0,0.14,0.1,0.22,0.0,0.0,10.0,220.0,1.3476595117187498,False,REGULAR,USD,2024-03-20
55,VIX240320C00160000,2023-09-01 18:23:17+00:00,160.0,0.1,0.06,0.19,0.0,0.0,1.0,1.0,1.3398470507812497,False,REGULAR,USD,2024-03-20
56,VIX240320C00170000,2023-09-20 14:21:48+00:00,170.0,0.1,0.07,0.13,0.0,0.0,25.0,0.0,1.3359408203124996,False,REGULAR,USD,2024-03-20
57,VIX240320C00180000,2023-10-27 19:13:31+00:00,180.0,0.13,0.06,0.18,0.009999998,8.333332,70.0,232.0,1.3925811621093749,False,REGULAR,USD,2024-03-20
0,VIX240320P00010000,2023-07-27 20:11:42+00:00,10.0,0.03,0.0,0.0,0.0,0.0,3.0,0.0,0.2500075,False,REGULAR,USD,2024-03-20
1,VIX240320P00010500,2023-07-24 13:58:50+00:00,10.5,0.04,0.01,0.0,0.0,0.0,,0.0,0.2500075,False,REGULAR,USD,2024-03-20
2,VIX240320P00011000,2023-09-15 18:22:59+00:00,11.0,0.05,0.0,0.14,0.0,0.0,2.0,3.0,0.570316796875,False,REGULAR,USD,2024-03-20
3,VIX240320P00011500,2023-08-08 19:53:51+00:00,11.5,0.06,0.0,10.0,0.0,0.0,1.0,5.0,2.513187310791015,False,REGULAR,USD,2024-03-20
4,VIX240320P00012000,2023-10-03 13:59:05+00:00,12.0,0.07,0.0,0.07,0.0,0.0,3.0,81.0,0.5039112109375,False,REGULAR,USD,2024-03-20
5,VIX240320P00012500,2023-10-06 14:25:02+00:00,12.5,0.08,0.0,0.09,0.0,0.0,16.0,16.0,0.49609878906250005,False,REGULAR,USD,2024-03-20
6,VIX240320P00013000,2023-10-27 16:14:21+00:00,13.0,0.07,0.01,0.13,-0.009999998,-12.499998,125.0,233.0,0.500005,False,REGULAR,USD,2024-03-20
7,VIX240320P00013500,2023-10-03 14:50:20+00:00,13.5,0.24,0.06,0.18,0.0,0.0,1.0,5.0,0.5039112109375,False,REGULAR,USD,2024-03-20
8,VIX240320P00014000,2023-10-20 14:02:07+00:00,14.0,0.18,0.11,0.24,0.0,0.0,2.0,5749.0,0.506840869140625,False,REGULAR,USD,2024-03-20
9,VIX240320P00014500,2023-10-27 16:49:15+00:00,14.5,0.27,0.19,0.33,0.02000001,8.000004,2.0,7545.0,0.516606396484375,False,REGULAR,USD,2024-03-20
10,VIX240320P00015000,2023-10-27 19:52:48+00:00,15.0,0.35,0.29,0.44,-0.08000001,-18.604654,2.0,909.0,0.5273484765625001,False,REGULAR,USD,2024-03-20
11,VIX240320P00016000,2023-10-26 19:30:03+00:00,16.0,0.7,0.56,0.72,0.0,0.0,30.0,9148.0,0.5224657128906249,False,REGULAR,USD,2024-03-20
12,VIX240320P00017000,2023-10-27 18:15:47+00:00,17.0,1.03,0.91,1.09,-0.19000006,-15.573774,1.0,5234.0,0.5463912548828126,False,REGULAR,USD,2024-03-20
13,VIX240320P00018000,2023-10-23 18:35:33+00:00,18.0,1.61,1.34,1.53,0.0,0.0,2.0,166.0,0.5668988623046876,False,REGULAR,USD,2024-03-20
14,VIX240320P00019000,2023-10-27 18:04:16+00:00,19.0,2.01,1.83,2.04,-0.1400001,-6.5116324,10.0,8549.0,0.584965087890625,False,REGULAR,USD,2024-03-20
15,VIX240320P00020000,2023-10-27 17:59:21+00:00,20.0,2.55,2.39,2.61,-0.06999993,-2.6717532,4.0,7249.0,0.6020547607421877,False,REGULAR,USD,2024-03-20
16,VIX240320P00021000,2023-10-27 15:33:14+00:00,21.0,3.35,3.0,3.25,0.059999943,1.8237065,5.0,11825.0,0.6191444335937502,False,REGULAR,USD,2024-03-20
17,VIX240320P00022000,2023-10-27 19:48:51+00:00,22.0,3.75,3.65,3.9,-0.119999886,-3.1007724,21.0,2827.0,0.63086306640625,True,REGULAR,USD,2024-03-20
18,VIX240320P00023000,2023-10-25 19:27:57+00:00,23.0,4.73,4.35,4.6,0.0,0.0,2.0,2551.0,0.6435582519531251,True,REGULAR,USD,2024-03-20
19,VIX240320P00024000,2023-10-23 13:55:06+00:00,24.0,5.25,5.05,5.35,0.0,0.0,1.0,271.0,0.6533237792968751,True,REGULAR,USD,2024-03-20
20,VIX240320P00025000,2023-10-26 17:28:50+00:00,25.0,6.03,5.8,6.1,0.0,0.0,548.0,855.0,0.6611362011718751,True,REGULAR,USD,2024-03-20
21,VIX240320P00026000,2023-10-24 20:10:46+00:00,26.0,7.5,6.6,6.85,0.0,0.0,1.0,250.0,0.6679720703125002,True,REGULAR,USD,2024-03-20
22,VIX240320P00027000,2023-10-27 17:05:02+00:00,27.0,7.75,7.35,7.65,-0.03999996,-0.51347834,128.0,60.0,0.6694368994140626,True,REGULAR,USD,2024-03-20
23,VIX240320P00028000,2023-10-26 16:07:07+00:00,28.0,8.51,8.2,8.5,0.0,0.0,10.0,77.0,0.680911394042969,True,REGULAR,USD,2024-03-20
24,VIX240320P00029000,2023-09-20 13:54:05+00:00,29.0,11.65,9.1,9.35,0.0,0.0,12.0,17.0,0.6938507177734375,True,REGULAR,USD,2024-03-20
25,VIX240320P00030000,2023-10-27 17:57:50+00:00,30.0,10.1,9.85,10.15,-0.29999924,-2.884608,1.0,167.0,0.6806672558593752,True,REGULAR,USD,2024-03-20
26,VIX240320P00031000,2023-08-02 19:42:53+00:00,31.0,11.91,12.55,12.75,0.0,0.0,,1.0,1.0524949719238283,True,REGULAR,USD,2024-03-20
27,VIX240320P00035000,2023-10-18 15:31:02+00:00,35.0,15.23,14.25,14.55,0.0,0.0,3.0,64.0,0.6743196630859377,True,REGULAR,USD,2024-03-20
28,VIX240320P00038000,2023-09-27 15:50:15+00:00,38.0,18.55,17.5,17.65,0.0,0.0,4.0,22.0,0.795900478515625,True,REGULAR,USD,2024-03-20
29,VIX240320P00040000,2023-10-25 15:01:18+00:00,40.0,19.75,18.8,19.1,0.0,0.0,1.0,15.0,0.6064492480468751,True,REGULAR,USD,2024-03-20
30,VIX240320P00042500,2023-10-18 15:31:02+00:00,42.5,22.15,21.1,21.4,0.0,0.0,3.0,3.0,0.6181678808593751,True,REGULAR,USD,2024-03-20
31,VIX240320P00050000,2023-06-30 18:19:58+00:00,50.0,28.65,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
32,VIX240320P00060000,2023-07-18 15:24:42+00:00,60.0,39.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
33,VIX240320P00085000,2023-10-19 19:59:52+00:00,85.0,62.25,61.85,62.15,0.0,0.0,15.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
34,VIX240320P00100000,2023-10-26 16:30:00+00:00,100.0,76.74,76.45,76.75,0.0,0.0,54.0,51.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
35,VIX240320P00110000,2023-07-05 17:52:54+00:00,110.0,85.93,0.0,0.0,0.0,0.0,20.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
36,VIX240320P00120000,2023-06-30 18:11:07+00:00,120.0,95.45,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
37,VIX240320P00150000,2023-10-03 17:52:24+00:00,150.0,126.45,125.2,125.5,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
38,VIX240320P00180000,2023-10-25 15:03:40+00:00,180.0,155.55,154.55,154.8,155.55,,,12.0,1.0000000000000003e-05,True,REGULAR,USD,2024-03-20
0,VIX240417C00010000,2023-10-27 19:56:10+00:00,10.0,11.93,11.75,12.1,0.9800005,8.949777,58.0,303.0,0.9960937890625,True,REGULAR,USD,2024-04-17
1,VIX240417C00010500,2023-10-20 16:27:48+00:00,10.5,11.2,11.25,11.6,0.0,0.0,20.0,165.0,0.9433599414062499,True,REGULAR,USD,2024-04-17
2,VIX240417C00011000,2023-10-27 15:52:19+00:00,11.0,10.45,10.8,11.1,0.8999996,9.42408,50.0,148.0,0.90429783203125,True,REGULAR,USD,2024-04-17
3,VIX240417C00011500,2023-10-16 17:11:34+00:00,11.5,8.85,10.3,10.65,0.0,0.0,,150.0,0.866212275390625,True,REGULAR,USD,2024-04-17
4,VIX240417C00012000,2023-10-16 17:11:38+00:00,12.0,8.4,9.85,10.15,0.0,0.0,150.0,156.0,0.8291032714843749,True,REGULAR,USD,2024-04-17
5,VIX240417C00012500,2023-10-18 13:54:08+00:00,12.5,8.4,9.35,9.7,0.0,0.0,8.0,10.0,0.7929708203125,True,REGULAR,USD,2024-04-17
6,VIX240417C00013000,2023-10-20 15:53:00+00:00,13.0,8.8,8.9,9.25,0.0,0.0,2.0,254.0,0.7666038964843751,True,REGULAR,USD,2024-04-17
7,VIX240417C00013500,2023-10-20 15:43:58+00:00,13.5,8.45,8.5,8.8,0.0,0.0,1.0,10.0,0.7480493945312501,True,REGULAR,USD,2024-04-17
8,VIX240417C00014000,2023-10-23 13:35:43+00:00,14.0,8.3,8.05,8.4,0.0,0.0,1.0,209.0,0.72851833984375,True,REGULAR,USD,2024-04-17
9,VIX240417C00014500,2023-10-20 19:34:35+00:00,14.5,7.6,7.65,8.0,0.0,0.0,1.0,12.0,0.7153348779296875,True,REGULAR,USD,2024-04-17
10,VIX240417C00015000,2023-10-25 13:51:33+00:00,15.0,6.68,7.25,7.6,0.0,0.0,43.0,143.0,0.7006865869140625,True,REGULAR,USD,2024-04-17
11,VIX240417C00016000,2023-10-26 14:45:39+00:00,16.0,6.35,6.55,6.9,0.0,0.0,1.0,392.0,0.6914093359375001,True,REGULAR,USD,2024-04-17
